#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     84        84       6       1195.31        166.10    1745408.15      0.43811     -4.21931     1.0000     0.9940     0.9940
     84        84       9       1106.89        166.10    1431521.73      0.02723     -2.83381     1.0000     0.9880     0.9880
     84        84      12       1187.99        166.10    1308190.93      0.40016     -2.53817     1.0000     0.9660     0.9660
     84        84      15       1127.32        166.10    1214176.78      0.07131     -1.89070     1.0000     0.9240     0.9240
     85        85       3        625.17         75.68     847215.68      0.25114      0.70481     1.0000     0.5100     0.5100
     85        85       6        626.26         75.68     814222.35      0.44072      1.04788     1.0000     0.3040     0.3040
     85        85       9        638.54         75.68     912425.89      0.14719      0.57202     1.0000     0.4060     0.4060
     85        85      12        631.85         75.68     836449.66      0.44513      1.23077     1.0000     0.2360     0.2360
     85        85      15        643.17         75.68     849819.22      0.41581      1.12659     1.0000     0.2000     0.2000
     86        86       3        529.97        127.01    1046562.15      0.37738      0.07105     1.0000     0.6540     0.6540
     86        86       6        536.98        127.01    1048690.63      0.90492      0.08041     1.0000     0.5400     0.5400
     86        86       9        523.20        127.01    1071193.50      0.14023     -0.02563     1.0000     0.5980     0.5980
     86        86      12        487.67        127.01     981130.02      0.65590      0.50567     1.0000     0.4180     0.4180
     86        86      15        450.25        127.01     968422.70      0.81240      0.80650     1.0000     0.3240     0.3240
     87        87       3        437.92        185.26    1343503.95      0.07204     -0.86329     1.0000     0.7640     0.7640
     87        87       6        422.33        185.26     878812.40      0.34776      0.96242     1.0000     0.3340     0.3340
     87        87       9        443.87        185.26     897943.47      0.29754      1.02261     1.0000     0.2700     0.2700
     87        87      12        436.42        185.26     829819.35      0.13392      1.53753     1.0000     0.1580     0.1580
     87        87      15        435.74        185.26     837302.57      0.04151      1.63397     1.0000     0.1260     0.1260
     88        88       3       1380.13        252.54    2625080.82      0.43314     -7.14676     1.0000     1.0000     1.0000
     88        88       6       1460.29        252.54    1771709.79      0.05226     -4.53868     1.0000     0.9960     0.9960
     88        88       9       1406.28        252.54    1469658.59      0.79268     -3.42244     1.0000     0.9940     0.9940
     88        88      12       1322.92        252.54    1306391.62      0.36578     -2.52598     1.0000     0.9700     0.9700
     88        88      15       1267.43        252.54    1210125.02      0.51196     -2.04870     1.0000     0.9540     0.9540
     89        89       3        529.97         77.80    1046562.15      0.37738      0.07105     1.0000     0.6460     0.6460
     89        89       6        470.96         77.80     969064.53      0.16681      0.56290     1.0000     0.4640     0.4640
     89        89       9        488.11         77.80    1060419.37      0.53445      0.03149     1.0000     0.5760     0.5760
     89        89      12        487.67         77.80     981130.02      0.65590      0.50567     1.0000     0.3920     0.3920
     89        89      15        486.46         77.80     900586.80      0.48351      1.07544     1.0000     0.2740     0.2740
     90        90       3        930.05        193.33     552158.35      0.46309      1.65444     1.0000     0.2760     0.2760
     90        90       6        815.51        193.33     811041.97      0.13852      0.89022     1.0000     0.3600     0.3600
     90        90       9        793.04        193.33     691443.49      0.36073      1.71792     1.0000     0.1300     0.1300
     90        90      12        791.12        193.33     737098.43      0.02958      1.63164     1.0000     0.1500     0.1500
     90        90      15        823.52        193.33     692217.22      0.10950      2.09669     1.0000     0.0560     0.0560
     91        91       3        930.05         91.60     552158.35      0.46309      1.65444     1.0000     0.2720     0.2720
     91        91       6        974.53         91.60     568960.45      0.40846      2.01402     1.0000     0.1000     0.1000
     91        91       9        909.49         91.60     696292.50      0.45431      1.60629     1.0000     0.1380     0.1380
     91        91      12        929.51         91.60     631847.16      0.79186      2.21673     1.0000     0.0500     0.0500
     91        91      15        869.05         91.60     686757.00      0.19206      2.03331     1.0000     0.0460     0.0460
     92        92       3         82.63        152.37    1290230.72      0.03407     -0.27682     1.0000     0.6460     0.6460
     92        92       6        115.62        152.37    1120787.30      0.25000      0.33238     1.0000     0.4520     0.4520
     92        92       9        131.11        152.37    1006631.47      0.32299      0.92365     1.0000     0.3320     0.3320
     92        92      12        160.96        152.37    1165982.04      0.46607      0.19570     1.0000     0.4880     0.4880
     92        92      15        167.48        152.37    1076213.76      0.25596      0.73012     1.0000     0.3540     0.3540
     93        93       3        528.08         67.97    1902945.47      0.15848     -3.00240     1.0000     0.9620     0.9620
     93        93       6        526.18         67.97    1523939.58      1.11996     -2.08233     1.0000     0.9300     0.9300
     93        93       9        564.35         67.97    1214134.54      1.25723     -0.95639     1.0000     0.7940     0.7940
     93        93      12        601.83         67.97    1170267.39      1.94852     -0.80300     1.0000     0.7580     0.7580
     93        93      15        615.79         67.97    1214461.54      1.28348     -1.17244     1.0000     0.8220     0.8220
     94        94       3        757.83        205.31     716098.87      0.33316      1.06788     1.0000     0.4800     0.4800
     94        94       6        695.59        205.31    1391224.87      0.09415     -1.79785     1.0000     0.9020     0.9020
     94        94       9        709.92        205.31    1153436.45      0.02082     -0.77026     1.0000     0.7400     0.7400
     94        94      12        757.89        205.31     987816.01      0.08252      0.03462     1.0000     0.5460     0.5460
     94        94      15        707.94        205.31    1024364.76      0.89165     -0.06290     1.0000     0.5860     0.5860
     95        95       3       2029.05         80.85     435518.41      1.10762      1.94408     1.0000     0.2220     0.2220
     95        95       6       2065.45         80.85     370574.28      1.56207      2.82116     1.0000     0.0280     0.0280
     95        95       9       1969.22         80.85     960618.59      2.37423     -0.48186     1.0000     0.7040     0.7040
     95        95      12       1863.83         80.85     963096.77      2.03926     -0.55694     1.0000     0.7200     0.7200
     95        95      15       1795.92         80.85    1151166.54      1.20406     -1.93508     1.0000     0.9540     0.9540
     96        96       3       1037.12        127.87     980354.37      0.55162     -0.10752     1.0000     0.6500     0.6500
     96        96       6        977.34        127.87     700373.83      0.43617      1.35836     1.0000     0.2600     0.2600
     96        96       9        947.59        127.87     698627.97      0.07040      1.59271     1.0000     0.1540     0.1540
     96        96      12        917.82        127.87     668413.63      0.48413      1.97887     1.0000     0.0780     0.0780
     96        96      15        985.81        127.87     660141.37      0.34128      2.22262     1.0000     0.0600     0.0600
     97        97       3       1806.88         66.89     148450.25      0.83330      3.18521     1.0000     0.0440     0.0440
     97        97       6       1806.85         66.89     740258.03      0.86135      0.79447     1.0000     0.3680     0.3680
     97        97       9       1738.21         66.89     691985.49      0.90099      1.30453     1.0000     0.2400     0.2400
     97        97      12       1717.06         66.89     637156.28      0.70207      1.84548     1.0000     0.1020     0.1020
     97        97      15       1658.01         66.89     961294.80      1.43517     -0.47487     1.0000     0.6700     0.6700
     98        98       3       1777.53        360.93     524143.14      0.65048      1.59712     1.0000     0.2880     0.2880
     98        98       6       1643.23        360.93     385099.29      1.08550      2.77526     1.0000     0.0300     0.0300
     98        98       9       1683.88        360.93     472451.54      0.83363      2.68431     1.0000     0.0280     0.0280
     98        98      12       1668.71        360.93     524730.71      0.64963      2.63620     1.0000     0.0260     0.0260
     98        98      15       1667.64        360.93     580382.20      0.06033      2.45454     1.0000     0.0440     0.0440
     99        99       3       2208.32        277.72     990814.45      0.84647     -0.52350     1.0000     0.6960     0.6960
     99        99       6       2186.87        277.72     937368.13      0.17033     -0.36623     1.0000     0.6620     0.6620
     99        99       9       2191.39        277.72     783920.65      0.19878      0.56868     1.0000     0.3960     0.3960
     99        99      12       2209.90        277.72     675135.98      0.30675      1.42604     1.0000     0.1620     0.1620
     99        99      15       2123.99        277.72     686435.05      0.19780      1.46961     1.0000     0.1720     0.1720
    100       100       3       1350.70         46.22     364630.78      0.38512      2.30274     1.0000     0.2000     0.2000
    100       100       6       1351.57         46.22     535658.79      0.39809      2.01333     1.0000     0.1380     0.1380
    100       100       9       1421.97         46.22     528109.07      0.75883      2.39226     1.0000     0.0520     0.0520
    100       100      12       1400.19         46.22     612977.07      0.84604      2.09056     1.0000     0.0560     0.0560
    100       100      15       1375.08         46.22     558896.10      0.97765      2.69457     1.0000     0.0220     0.0220
    101       101       3        636.00        203.51     830159.17      1.73378      0.76766     1.0000     0.4840     0.4840
    101       101       6        647.10        203.51    1237047.36      1.17668     -1.06083     1.0000     0.7880     0.7880
    101       101       9        602.06        203.51    1097578.57      1.90008     -0.32183     1.0000     0.6400     0.6400
    101       101      12        623.12        203.51    1348828.15      1.01986     -1.89087     1.0000     0.9420     0.9420
    101       101      15        630.94        203.51    1273461.74      0.57244     -1.56548     1.0000     0.9020     0.9020
    102       102       3       2165.42        236.49     202317.34      1.04917      2.93868     1.0000     0.0520     0.0520
    102       102       6       2191.83        236.49     474838.19      0.93117      2.20898     1.0000     0.0740     0.0740
    102       102       9       2158.05        236.49     744746.62      0.21608      0.82279     1.0000     0.3740     0.3740
    102       102      12       2130.49        236.49     909613.92      0.61707     -0.27601     1.0000     0.6240     0.6240
    102       102      15       2094.93        236.49     874774.42      1.18377     -0.02527     1.0000     0.6040     0.6040
    103       103       3       1164.79        178.60     155608.01      0.77970      3.18918     1.0000     0.0220     0.0220
    103       103       6       1166.40        178.60     160523.76      1.15768      4.01838     1.0000     0.0000     0.0000
    103       103       9       1182.50        178.60     781051.67      1.73716      0.92398     1.0000     0.3080     0.3080
    103       103      12       1163.61        178.60     796066.85      1.74656      0.93224     1.0000     0.2920     0.2920
    103       103      15       1153.29        178.60     787905.47      1.83478      1.20183     1.0000     0.1980     0.1980
    104       104       3       1754.11         82.60     648945.08      0.75122      1.06616     1.0000     0.4080     0.4080
    104       104       6       1797.75         82.60     915689.39      1.39319     -0.08708     1.0000     0.6400     0.6400
    104       104       9       1756.21         82.60     857555.71      0.97426      0.26392     1.0000     0.4760     0.4760
    104       104      12       1767.03         82.60     784617.12      0.94396      0.80834     1.0000     0.3080     0.3080
    104       104      15       1721.69         82.60     746020.67      0.85707      1.18070     1.0000     0.2080     0.2080
    105       105       3       2586.71         39.37     952648.42      1.03915     -0.38819     1.0000     0.7400     0.7400
    105       105       6       2194.79         39.37     840518.41      0.41955      0.17300     1.0000     0.5520     0.5520
    105       105       9       2028.85         39.37     846947.50      0.14075      0.24416     1.0000     0.4980     0.4980
    105       105      12       1972.88         39.37     815327.43      0.43265      0.49924     1.0000     0.3920     0.3920
    105       105      15       1962.16         39.37     811008.90      0.75310      0.57964     1.0000     0.3540     0.3540
    106       106       3       1517.75         34.81     124657.44      0.40083      3.30591     1.0000     0.0120     0.0120
    106       106       6       1541.05         34.81     517853.33      0.62156      2.10771     1.0000     0.1040     0.1040
    106       106       9       1451.85         34.81     707916.58      0.46659      1.28183     1.0000     0.2480     0.2480
    106       106      12       1455.77         34.81     862707.08      0.60853      0.36469     1.0000     0.4140     0.4140
    106       106      15       1523.46         34.81     777889.65      0.63749      1.03970     1.0000     0.2700     0.2700
    107       107       3       1296.02        115.56    1494703.18      0.78439     -2.29984     1.0000     0.9440     0.9440
    107       107       6       1327.87        115.56    1104987.99      0.15189     -0.89063     1.0000     0.8100     0.8100
    107       107       9       1328.74        115.56     909612.15      0.06139      0.14548     1.0000     0.5160     0.5160
    107       107      12       1297.28        115.56     956555.45      0.54504     -0.15531     1.0000     0.6060     0.6060
    107       107      15       1266.63        115.56     877880.92      0.34887      0.41313     1.0000     0.4360     0.4360
    108       108       3       1847.37         41.31     832140.56      0.60669      0.22929     1.0000     0.5680     0.5680
    108       108       6       1784.35         41.31     553308.11      0.93552      1.86783     1.0000     0.1560     0.1560
    108       108       9       1744.84         41.31     721818.63      1.39231      1.11703     1.0000     0.2780     0.2780
    108       108      12       1698.93         41.31     779322.82      0.75353      0.84558     1.0000     0.3220     0.3220
    108       108      15       1631.36         41.31    1031735.23      1.44070     -1.01659     1.0000     0.8380     0.8380
    109       109       3        926.38        155.45    1280044.75      0.98920     -1.20959     1.0000     0.7920     0.7920
    109       109       6        888.53        155.45    1312799.35      1.46180     -1.69720     1.0000     0.8800     0.8800
    109       109       9        879.50        155.45    1286105.70      0.70902     -1.82217     1.0000     0.9120     0.9120
    109       109      12        853.68        155.45    1244348.70      0.74973     -1.59943     1.0000     0.8740     0.8740
    109       109      15        894.87        155.45    1287408.24      0.29122     -2.23891     1.0000     0.9540     0.9540
    110       110       3       1780.84        238.91     862262.95      1.29527      0.15862     1.0000     0.6460     0.6460
    110       110       6       1778.11        238.91    1060939.20      1.07603     -0.87065     1.0000     0.7700     0.7700
    110       110       9       1719.20        238.91    1241451.62      1.89095     -2.14888     1.0000     0.9420     0.9420
    110       110      12       1662.21        238.91    1096030.31      1.79974     -1.38193     1.0000     0.8960     0.8960
    110       110      15       1634.28        238.91    1014353.06      2.21853     -0.88291     1.0000     0.7540     0.7540
    111       111       3        887.91        179.15     837169.21      2.16555      0.53300     1.0000     0.5380     0.5380
    111       111       6        873.50        179.15    1454143.21      1.27482     -2.40241     1.0000     0.9680     0.9680
    111       111       9        826.05        179.15    1316464.35      1.25497     -1.83976     1.0000     0.9220     0.9220
    111       111      12        812.69        179.15    1239717.24      0.84572     -1.56993     1.0000     0.9000     0.9000
    111       111      15        821.11        179.15    1137259.13      1.17283     -1.00301     1.0000     0.8100     0.8100
    112       112       3       2537.58         74.98     381212.17      0.40118      2.14026     1.0000     0.1280     0.1280
    112       112       6       2278.62         74.98     433257.32      0.62709      2.44049     1.0000     0.0700     0.0700
    112       112       9       2113.43         74.98    1111630.08      0.81191     -1.55705     1.0000     0.9120     0.9120
    112       112      12       2027.68         74.98     956124.54      1.01922     -0.50711     1.0000     0.7140     0.7140
    112       112      15       1947.69         74.98     945168.87      0.70282     -0.46887     1.0000     0.6460     0.6460
    113       113       3       1300.93        232.65     666760.50      0.28606      1.09394     1.0000     0.4200     0.4200
    113       113       6       1319.45        232.65     956047.82      0.74420     -0.11649     1.0000     0.5840     0.5840
    113       113       9       1371.56        232.65     912406.35      0.07670      0.01896     1.0000     0.5320     0.5320
    113       113      12       1321.60        232.65     817932.36      0.10007      0.78407     1.0000     0.3680     0.3680
    113       113      15       1300.96        232.65    1232098.59      0.64431     -2.21152     1.0000     0.9560     0.9560
    114       114       3       1764.99        138.25     683857.64      0.43562      0.91763     1.0000     0.4600     0.4600
    114       114       6       1745.36        138.25    1066393.00      0.64489     -0.90007     1.0000     0.8000     0.8000
    114       114       9       1695.51        138.25     930236.78      0.39417     -0.19288     1.0000     0.5740     0.5740
    114       114      12       1644.55        138.25    1052391.92      0.09149     -1.07500     1.0000     0.8280     0.8280
    114       114      15       1627.41        138.25    1088959.06      0.44473     -1.45667     1.0000     0.8640     0.8640
    115       115       3       1764.99        137.16     683857.64      0.43562      0.91763     1.0000     0.4620     0.4620
    115       115       6       1763.59        137.16    1135416.06      0.11357     -1.27242     1.0000     0.8580     0.8580
    115       115       9       1695.51        137.16     930236.78      0.39417     -0.19288     1.0000     0.6300     0.6300
    115       115      12       1644.55        137.16    1052391.92      0.09149     -1.07500     1.0000     0.8520     0.8520
    115       115      15       1610.23        137.16     979304.62      0.11944     -0.61337     1.0000     0.7400     0.7400
    116       116       3       2510.65        142.46     431798.28      0.83756      1.91643     1.0000     0.2180     0.2180
    116       116       6       2333.15        142.46    1080827.97      0.20500     -1.16497     1.0000     0.8380     0.8380
    116       116       9       2173.94        142.46     860587.14      0.07806      0.07137     1.0000     0.5580     0.5580
    116       116      12       2076.44        142.46     794397.90      0.34335      0.64883     1.0000     0.4040     0.4040
    116       116      15       2000.13        142.46     772284.61      0.87247      0.88228     1.0000     0.2940     0.2940
    117       117       3       1804.36        196.96    1289335.30      0.98853     -1.74737     1.0000     0.8700     0.8700
    117       117       6       1763.59        196.96    1135416.06      0.11357     -1.27242     1.0000     0.8160     0.8160
    117       117       9       1691.15        196.96     986655.55      0.15802     -0.54748     1.0000     0.6980     0.6980
    117       117      12       1670.19        196.96     904822.86      0.39513     -0.03710     1.0000     0.5960     0.5960
    117       117      15       1637.76        196.96     931061.36      0.10507     -0.24236     1.0000     0.6520     0.6520
    118       118       3        954.72        131.42     756121.11      0.56977      0.85190     1.0000     0.4520     0.4520
    118       118       6       1048.67        131.42     998331.93      0.49203     -0.22782     1.0000     0.6020     0.6020
    118       118       9       1097.27        131.42    1139905.64      0.34327     -1.10482     1.0000     0.8360     0.8360
    118       118      12       1069.04        131.42    1371717.57      0.04670     -2.77440     1.0000     0.9860     0.9860
    118       118      15       1061.93        131.42    1284419.54      0.09367     -2.40030     1.0000     0.9820     0.9820
    119       119       3       1523.19        138.92     423719.64      0.98158      2.05572     1.0000     0.1720     0.1720
    119       119       6       1517.07        138.92    1074941.59      0.54156     -0.84528     1.0000     0.7280     0.7280
    119       119       9       1498.85        138.92     961833.44      0.23163     -0.28628     1.0000     0.6740     0.6740
    119       119      12       1521.16        138.92     871192.63      0.12976      0.30605     1.0000     0.4580     0.4580
    119       119      15       1547.33        138.92     817975.09      0.50343      0.73679     1.0000     0.3280     0.3280
    120       120       3       1484.90         92.82     772330.77      0.04622      0.59840     1.0000     0.5720     0.5720
    120       120       6       1505.71         92.82     650021.44      0.63579      1.40712     1.0000     0.2080     0.2080
    120       120       9       1493.64         92.82     730489.16      0.81008      1.14243     1.0000     0.2660     0.2660
    120       120      12       1480.66         92.82     679558.04      0.84119      1.63042     1.0000     0.1220     0.1220
    120       120      15       1500.46         92.82     793488.52      0.40748      0.92183     1.0000     0.2580     0.2580
    121       121       3        874.96         41.69    1716982.19      0.32708     -2.92882     1.0000     0.9680     0.9680
    121       121       6        859.18         41.69    1195217.66      1.06314     -1.11056     1.0000     0.8200     0.8200
    121       121       9        814.38         41.69    1115894.35      2.27364     -0.69809     1.0000     0.7140     0.7140
    121       121      12        807.20         41.69    1197053.29      2.07986     -1.29817     1.0000     0.8560     0.8560
    121       121      15        802.87         41.69    1172251.55      1.75671     -1.24673     1.0000     0.8500     0.8500
    122       122       3        377.87        128.57    1342976.52      0.54920     -0.73419     1.0000     0.7360     0.7360
    122       122       6        395.29        128.57    1555203.14      0.04112     -1.84495     1.0000     0.9100     0.9100
    122       122       9        368.42        128.57    1448431.76      0.50424     -1.61374     1.0000     0.8760     0.8760
    122       122      12        412.77        128.57    1264176.92      0.19453     -0.96935     1.0000     0.8300     0.8300
    122       122      15        391.14        128.57    1301558.45      0.15210     -1.07289     1.0000     0.8340     0.8340
    123       123       3       1986.33         44.41     370713.71      0.39051      2.22426     1.0000     0.1420     0.1420
    123       123       6       1843.69         44.41     468511.13      1.14364      2.28424     1.0000     0.0640     0.0640
    123       123       9       1766.40         44.41     412432.91      1.74334      3.06153     1.0000     0.0080     0.0080
    123       123      12       1713.14         44.41     393030.36      1.87867      3.56249     1.0000     0.0020     0.0020
    123       123      15       1707.12         44.41     766105.03      1.25829      1.02624     1.0000     0.2720     0.2720
    124       124       3       1466.33         42.13     369685.96      0.70337      2.28160     1.0000     0.1240     0.1240
    124       124       6       1477.11         42.13     647692.34      0.22515      1.41946     1.0000     0.2180     0.2180
    124       124       9       1492.08         42.13     632007.92      0.79566      1.75061     1.0000     0.1100     0.1100
    124       124      12       1517.87         42.13     589866.64      1.06266      2.25027     1.0000     0.0360     0.0360
    124       124      15       1503.51         42.13     614123.95      0.95594      2.27723     1.0000     0.0500     0.0500
    125       125       3        568.30         27.00     745551.56      0.94031      1.07947     1.0000     0.4380     0.4380
    125       125       6        577.30         27.00     658257.59      1.50341      1.77670     1.0000     0.1300     0.1300
    125       125       9        566.26         27.00     873718.75      1.92586      0.89693     1.0000     0.3360     0.3360
    125       125      12        596.22         27.00    1001977.18      1.45091      0.22230     1.0000     0.5080     0.5080
    125       125      15        583.79         27.00    1280957.06      0.08199     -1.61541     1.0000     0.9040     0.9040
    126       126       3        508.76         68.77     591316.08      0.27466      1.70487     1.0000     0.2520     0.2520
    126       126       6        522.00         68.77     837881.57      1.72719      1.03974     1.0000     0.3180     0.3180
    126       126       9        545.38         68.77     917118.05      1.81711      0.79126     1.0000     0.3440     0.3440
    126       126      12        537.82         68.77    1302488.01      0.45336     -1.40097     1.0000     0.8540     0.8540
    126       126      15        517.99         68.77    1221236.00      1.09623     -1.00475     1.0000     0.7960     0.7960
    127       127       3        215.81        172.23    1818888.88      0.35872     -1.95833     1.0000     0.9240     0.9240
    127       127       6        201.97        172.23    1230349.05      0.99093     -0.10950     1.0000     0.6040     0.6040
    127       127       9        197.82        172.23    1344685.13      0.08380     -0.66482     1.0000     0.7360     0.7360
    127       127      12        202.07        172.23    1435873.14      0.35676     -1.22347     1.0000     0.8340     0.8340
    127       127      15        227.03        172.23    1337625.25      0.74611     -0.77290     1.0000     0.7680     0.7680
    128       128       3        659.63        336.25    1233101.99      0.24167     -0.82173     1.0000     0.7780     0.7780
    128       128       6        563.67        336.25     892573.91      0.84677      0.68175     1.0000     0.4180     0.4180
    128       128       9        520.33        336.25     924286.54      1.11994      0.75325     1.0000     0.3380     0.3380
    128       128      12        465.86        336.25     928113.34      1.80341      0.97023     1.0000     0.2700     0.2700
    128       128      15        461.82        336.25     922153.05      2.21493      1.09850     1.0000     0.2380     0.2380
    129       129       3        487.08         93.67     693463.01      0.14100      1.33828     1.0000     0.3520     0.3520
    129       129       6        528.48         93.67    1114003.25      0.09678     -0.21681     1.0000     0.6380     0.6380
    129       129       9        509.70         93.67    1031521.92      0.76898      0.18470     1.0000     0.4920     0.4920
    129       129      12        466.76         93.67    1063101.90      1.40467      0.19115     1.0000     0.4580     0.4580
    129       129      15        453.89         93.67     970883.95      1.95376      0.79097     1.0000     0.2940     0.2940
    130       130       3        150.06        195.21     197830.01      0.51400      3.19779     1.0000     0.0340     0.0340
    130       130       6        173.78        195.21     672922.18      0.18638      2.13871     1.0000     0.0880     0.0880
    130       130       9        153.09        195.21     715199.40      0.06291      2.29305     1.0000     0.0440     0.0440
    130       130      12        161.61        195.21     765025.68      0.58815      2.30405     1.0000     0.0340     0.0340
    130       130      15        182.04        195.21     853845.33      0.61505      2.00866     1.0000     0.0620     0.0620
    131       131       3        317.05        229.97     344494.67      0.88483      2.68802     1.0000     0.1040     0.1040
    131       131       6        315.36        229.97     899398.77      1.63650      1.08205     1.0000     0.2760     0.2760
    131       131       9        303.11        229.97     812026.47      1.86901      1.68741     1.0000     0.1200     0.1200
    131       131      12        296.27        229.97     877954.72      1.35667      1.65119     1.0000     0.1260     0.1260
    131       131      15        284.52        229.97     900717.09      0.86618      1.67293     1.0000     0.1100     0.1100
    132       132       3       1791.82        349.45    1201696.67      0.32431     -1.28546     1.0000     0.8460     0.8460
    132       132       6       1647.08        349.45    1266847.04      1.68998     -1.98145     1.0000     0.9280     0.9280
    132       132       9       1546.53        349.45    1326291.12      0.65461     -2.53705     1.0000     0.9560     0.9560
    132       132      12       1441.88        349.45    1178564.33      0.40096     -1.81818     1.0000     0.9160     0.9160
    132       132      15       1384.58        349.45    1224260.92      1.71449     -2.33338     1.0000     0.9820     0.9820
    133       133       3       1350.06        197.16     724024.13      1.95460      0.80034     1.0000     0.5060     0.5060
    133       133       6       1388.34        197.16     939183.63      2.26502     -0.12566     1.0000     0.6140     0.6140
    133       133       9       1397.98        197.16     947427.18      2.99893     -0.19731     1.0000     0.6260     0.6260
    133       133      12       1367.72        197.16     938319.77      2.57030     -0.15786     1.0000     0.6360     0.6360
    133       133      15       1340.90        197.16    1046848.72      1.71121     -0.99273     1.0000     0.8020     0.8020
    134       134       3        783.87        205.31      30326.99      0.58335      3.71017     1.0000     0.0000     0.0000
    134       134       6        827.59        205.31    1149367.95      0.81740     -0.76274     1.0000     0.7580     0.7580
    134       134       9        747.28        205.31    1277040.50      0.08241     -1.61535     1.0000     0.8720     0.8720
    134       134      12        744.88        205.31    1191733.02      0.22402     -1.26428     1.0000     0.8540     0.8540
    134       134      15        685.52        205.31    1104042.66      0.36217     -0.60589     1.0000     0.7280     0.7280
    135       135       3       1236.58        251.66    1189156.18      0.69251     -1.04739     1.0000     0.8040     0.8040
    135       135       6       1165.57        251.66    1152903.21      1.81713     -1.13967     1.0000     0.8160     0.8160
    135       135       9       1227.96        251.66    1017274.39      2.16932     -0.50647     1.0000     0.7280     0.7280
    135       135      12       1239.46        251.66     987239.02      2.35477     -0.36324     1.0000     0.6840     0.6840
    135       135      15       1219.37        251.66    1067357.67      1.61119     -0.99083     1.0000     0.8040     0.8040
    136       136       3        907.20        239.94    1226573.77      0.37846     -0.99920     1.0000     0.7960     0.7960
    136       136       6       1046.57        239.94     897984.09      0.18244      0.28285     1.0000     0.5020     0.5020
    136       136       9       1056.00        239.94     952143.29      0.45252      0.00843     1.0000     0.4880     0.4880
    136       136      12       1062.92        239.94    1037140.47      0.94876     -0.55452     1.0000     0.7060     0.7060
    136       136      15       1118.43        239.94    1117484.58      0.99806     -1.18922     1.0000     0.8640     0.8640
    137       137       3        469.45        161.90     611378.19      0.02776      1.69264     1.0000     0.3080     0.3080
    137       137       6        445.96        161.90     706683.17      0.97708      1.72440     1.0000     0.1500     0.1500
    137       137       9        402.18        161.90     934587.29      0.87214      0.96444     1.0000     0.2660     0.2660
    137       137      12        411.78        161.90     909308.26      0.63264      1.07876     1.0000     0.2240     0.2240
    137       137      15        396.69        161.90     841014.28      0.78633      1.75460     1.0000     0.1020     0.1020
    138       138       3        231.07         92.61     434547.22      0.26340      2.44486     1.0000     0.1120     0.1120
    138       138       6        241.36         92.61     383472.28      0.57096      3.30611     1.0000     0.0120     0.0120
    138       138       9        278.11         92.61    1124159.93      0.80356      0.30384     1.0000     0.4560     0.4560
    138       138      12        296.99         92.61    1091502.12      0.14394      0.51393     1.0000     0.3700     0.3700
    138       138      15        299.00         92.61    1047950.80      0.13961      0.81556     1.0000     0.3260     0.3260
    139       139       3         82.63        197.17    1290230.72      0.03407     -0.27682     1.0000     0.6560     0.6560
    139       139       6         94.00        197.17     853641.27      0.19885      1.40983     1.0000     0.2220     0.2220
    139       139       9        132.00        197.17     723118.36      0.65989      2.25584     1.0000     0.0800     0.0800
    139       139      12        151.26        197.17     750585.39      0.38880      2.37998     1.0000     0.0400     0.0400
    139       139      15        170.71        197.17     733245.78      0.47107      2.70206     1.0000     0.0160     0.0160
    140       140       3        923.62         61.58     551740.31      0.73547      1.65608     1.0000     0.2220     0.2220
    140       140       6        855.04         61.58    1158877.98      0.07243     -0.80920     1.0000     0.7560     0.7560
    140       140       9        896.17         61.58    1056555.89      0.01084     -0.48785     1.0000     0.7120     0.7120
    140       140      12        858.29         61.58     946001.83      0.33482      0.17321     1.0000     0.4440     0.4440
    140       140      15        879.91         61.58     933938.61      0.10106      0.27519     1.0000     0.4940     0.4940
    141       141       3        544.00        115.32    1266231.79      0.69951     -0.71731     1.0000     0.7540     0.7540
    141       141       6        559.95        115.32    1014235.17      0.07395      0.11323     1.0000     0.5900     0.5900
    141       141       9        575.26        115.32     888968.54      0.08889      0.81390     1.0000     0.3420     0.3420
    141       141      12        588.04        115.32     835050.58      0.13371      1.23929     1.0000     0.2260     0.2260
    141       141      15        579.90        115.32     916403.08      0.76855      0.81314     1.0000     0.3380     0.3380
    142       142       3        519.64        137.70     470371.72      0.71275      2.13892     1.0000     0.1780     0.1780
    142       142       6        503.73        137.70     819879.85      0.16236      1.12167     1.0000     0.3160     0.3160
    142       142       9        472.27        137.70     851274.18      0.42966      1.26330     1.0000     0.2020     0.2020
    142       142      12        470.94        137.70     981136.70      1.28381      0.66421     1.0000     0.3760     0.3760
    142       142      15        454.98        137.70     976718.04      1.37410      0.75415     1.0000     0.3280     0.3280
    143       143       3       1254.74         54.02     437371.75      0.68280      2.03421     1.0000     0.1880     0.1880
    143       143       6       1228.60         54.02     828290.63      0.30897      0.54755     1.0000     0.4800     0.4800
    143       143       9       1211.37         54.02     715851.06      0.67658      1.31881     1.0000     0.2160     0.2160
    143       143      12       1145.33         54.02     668090.75      0.44987      1.89409     1.0000     0.0880     0.0880
    143       143      15       1054.93         54.02     685974.39      0.33218      1.94132     1.0000     0.0680     0.0680
    144       144       3       1183.74         54.64     298575.83      0.29550      2.60315     1.0000     0.0960     0.0960
